energy,diameter,dfec_lynch
32,31.6046966732,105.420723547
32,31.9373776908,103.72904322
32,32.2700587084,103.204692652
32,32.602739726,103.029881936
32,32.9354207436,101.865099791
32,33.2681017613,98.9638833938
32,33.6007827789,93.0072001807
32,33.9334637965,82.9956181098
32,34.2661448141,70.4329170008
32,34.5988258317,58.5690401485
32,34.9315068493,48.9152418952
32,35.2641878669,41.6735679647
32,35.5968688845,36.8186808115
32,35.9295499022,34.1036138838
32,36.2622309198,32.7573607456
32,36.5949119374,32.4125932302
32,36.927592955,32.850624525
32,37.2602739726,33.919431073
32,37.5929549902,35.5057391362
32,37.9256360078,37.5215046492
32,38.2583170254,39.8962853641
32,38.5909980431,42.5725214876
32,38.9236790607,45.502420397
32,39.2563600783,48.6457987259
32,39.5890410959,51.9685313209
32,39.9217221135,55.4414018285
32,40.2544031311,59.03923066
32,40.5870841487,62.7401973715
32,40.9197651663,66.5253065595
32,41.252446184,70.3779608163
32,41.5851272016,74.2819898047
32,41.9178082192,77.851296296
32,42.2504892368,80.3839124943
32,42.5831702544,81.5069803437
32,42.915851272,80.9767821339
32,43.2485322896,79.3768858759
32,43.5812133072,77.8654235381
32,43.9138943249,76.8718402234
32,44.2465753425,76.4385046562
32,44.5792563601,76.3528729402
32,44.9119373777,76.063134811
32,45.2446183953,75.3035129047
32,45.5772994129,73.9394163435
32,45.9099804305,72.3909048088
32,46.2426614481,71.0565821873
32,46.5753424658,69.6914624277
32,46.9080234834,67.909865183
32,47.240704501,65.5334781703
32,47.5733855186,62.3244606085
32,47.9060665362,57.3494475043
32,48.2387475538,50.7450206352
32,48.5714285714,44.4580016516
32,48.904109589,39.2493285965
32,49.2367906067,35.1839416434
32,49.5694716243,32.4128173004
32,49.9021526419,31.0335544295
32,50.2348336595,30.6774519008
32,50.5675146771,31.0299406878
32,50.9001956947,31.9371730301
32,51.2328767123,33.2970573953
32,51.5655577299,35.0347982218
32,51.8982387476,37.0925482768
32,52.2309197652,39.4239628559
32,52.5636007828,41.9909699755
32,52.8962818004,44.7617019905
32,53.228962818,47.6787133171
32,53.5616438356,50.29754367
32,53.8943248532,52.0672880549
32,54.2270058708,52.2430742584
32,54.5596868885,50.3448043933
32,54.8923679061,46.4271734941
32,55.2250489237,42.1520985812
32,55.5577299413,38.5661071501
32,55.8904109589,36.2446647439
32,56.2230919765,35.2168827388
32,56.5557729941,35.2891551659
32,56.8884540117,36.0639532751
32,57.2211350294,37.3540412078
32,57.553816047,39.0509242329
32,57.8864970646,41.0803592597
32,58.2191780822,43.3874985286
32,58.5518590998,45.929838616
32,58.8845401174,48.6588144331
32,59.217221135,51.361792302
32,59.5499021526,53.8445953928
32,59.8825831703,55.9893351022
32,60.2152641879,57.7073897744
32,60.5479452055,58.9280824277
32,60.8806262231,59.6404312712
32,61.2133072407,59.8193474915
32,61.5459882583,59.3912447331
32,61.8786692759,58.3118495887
32,62.2113502935,56.5200023588
32,62.5440313112,53.6572887855
32,62.8767123288,50.207498149
32,63.2093933464,47.1242092085
32,63.542074364,44.1975406115
32,63.8747553816,41.2855299079
32,64.2074363992,38.3524431921
32,64.5401174168,35.4753018313
32,64.8727984344,33.0384429218
32,65.2054794521,31.2793744607
32,65.5381604697,30.3546611955
32,65.8708414873,30.3299291847
32,66.2035225049,30.9361258448
32,66.5362035225,31.7234338669
32,66.8688845401,32.2894697587
32,67.2015655577,32.3233675247
32,67.5342465753,31.2948251081
32,67.866927593,28.8592590193
32,68.1996086106,25.7124852176
32,68.5322896282,22.9041813349
32,68.8649706458,20.9129593368
32,69.1976516634,19.7707489227
32,69.530332681,19.5131219621
32,69.8630136986,20.0185960288
32,70.1956947162,21.0375933556
32,70.5283757339,22.4559028876
32,70.8610567515,24.2024843507
32,71.1937377691,26.2266415373
32,71.5264187867,28.4896568488
32,71.8590998043,30.9606704296
32,72.1917808219,33.614339997
32,72.5244618395,36.4293893542
32,72.8571428571,39.3876509778
32,73.1898238748,42.4734005721
32,73.5225048924,45.6728800398
32,73.85518591,48.9739430924
32,74.1878669276,52.3140138159
32,74.5205479452,55.4629170574
32,74.8532289628,57.9785713625
32,75.1859099804,59.3057253564
32,75.518590998,59.0297557004
32,75.8512720157,56.6785704508
32,76.1839530333,52.7362376219
32,76.5166340509,48.2271984913
32,76.8493150685,43.6475090339
32,77.1819960861,39.2059504889
32,77.5146771037,34.7418414244
32,77.8473581213,30.9014653113
32,78.1800391389,27.7957645702
32,78.5127201566,25.4171074202
32,78.8454011742,23.8184934749
32,79.1780821918,23.0557455173
32,79.5107632094,23.0312660155
32,79.843444227,23.525959949
32,80.1761252446,24.331984902
32,80.5088062622,25.1029689809
32,80.8414872798,25.628884772
32,81.1741682975,25.7070653423
32,81.5068493151,24.9513624829
32,81.8395303327,23.2580495264
32,82.1722113503,21.4681577848
32,82.5048923679,20.1408173455
32,82.8375733855,19.3802577774
32,83.1702544031,19.2278625694
32,83.5029354207,19.7444762746
32,83.8356164384,20.7942717694
32,84.168297456,22.2191634754
32,84.5009784736,23.9394806773
32,84.8336594912,25.7274017465
32,85.1663405088,27.3234305738
32,85.4990215264,28.5726050626
32,85.831702544,29.370736688
32,86.1643835616,29.9779412173
32,86.4970645793,30.7530811624
32,86.8297455969,31.8752399898
32,87.1624266145,33.308348582
32,87.4951076321,34.7637359373
32,87.8277886497,35.8128898433
32,88.1604696673,36.0869428723
32,88.4931506849,35.390353016
32,88.8258317025,34.2810919012
32,89.1585127202,33.414110897
32,89.4911937378,33.0331658941
32,89.8238747554,33.0971957465
32,90.156555773,33.5288911554
32,90.4892367906,34.1107189846
32,90.8219178082,34.4669389801
32,91.1545988258,34.3679912809
32,91.4872798434,33.8657047101
32,91.8199608611,32.9782196857
32,92.1526418787,31.6447379647
32,92.4853228963,29.9128801197
32,92.8180039139,28.4551891723
32,93.1506849315,27.4314850225
32,93.4833659491,26.8800157203
32,93.8160469667,26.8625881906
32,94.1487279843,27.4303796553
32,94.481409002,28.3364478833
32,94.8140900196,29.2433138883
32,95.1467710372,29.9731677978
32,95.4794520548,30.3706504674
32,95.8121330724,30.0937402094
32,96.14481409,28.9060234218
32,96.4774951076,27.1445135891
32,96.8101761252,24.8719790905
32,97.1428571429,21.9836733737
32,97.4755381605,19.0092168044
32,97.8082191781,16.6151686176
32,98.1409001957,15.0065878361
32,98.4735812133,14.2635031371
32,98.8062622309,14.2573817643
32,99.1389432485,14.7584989284
32,99.4716242661,15.6495804602
32,99.8043052838,16.8622367502
32,100.136986301,18.3336969753
32,100.469667319,19.8562411414
32,100.802348337,21.2461755742
32,101.135029354,22.3213979213
32,101.467710372,22.7929165324
32,101.800391389,22.5069856396
32,102.133072407,21.9415505596
32,102.465753425,21.615855856
32,102.798434442,21.7559267638
32,103.13111546,22.3661880795
32,103.463796477,23.475688124
32,103.796477495,24.9947771373
32,104.129158513,26.8014219705
32,104.46183953,28.8161877427
32,104.794520548,30.9091496285
32,105.127201566,32.9947532975
32,105.459882583,34.996930368
32,105.792563601,36.7054881834
32,106.125244618,37.88398899
32,106.457925636,38.3336204382
32,106.790606654,38.0181055736
32,107.123287671,36.851834656
32,107.455968689,34.9332617239
32,107.788649706,33.087543843
32,108.121330724,31.5479343879
32,108.454011742,30.3023283227
32,108.786692759,29.1212946449
32,109.119373777,27.570197852
32,109.452054795,25.3364436256
32,109.784735812,22.7008656231
32,110.11741683,19.9327715263
32,110.450097847,17.0344931296
32,110.782778865,14.4087337814
32,111.115459883,12.4301601425
32,111.4481409,11.0265989082
32,111.780821918,10.1753193379
32,112.113502935,9.89333644844
32,112.446183953,10.1536357429
32,112.778864971,10.8119757618
32,113.111545988,11.7901896069
32,113.444227006,13.0403500255
32,113.776908023,14.523765009
32,114.109589041,16.0975698373
32,114.442270059,17.5950843964
32,114.774951076,18.9110403435
32,115.107632094,19.8561223363
32,115.440313112,20.2218047759
32,115.772994129,20.1799978667
32,116.105675147,20.2474655073
32,116.438356164,20.6530809281
32,116.771037182,21.4173770404
32,117.1037182,22.5591470898
32,117.436399217,23.8956385819
32,117.769080235,25.0329588502
32,118.101761252,25.735390942
32,118.43444227,25.8499052722
32,118.767123288,25.6378552285
32,119.099804305,25.5654148684
32,119.432485323,25.8697147474
32,119.765166341,26.6511683027
32,120.097847358,27.795683212
32,120.430528376,29.0951927699
32,120.763209393,30.3009887791
32,121.095890411,31.0740546566
32,121.428571429,31.1894555188
32,121.761252446,30.4905786868
32,122.093933464,28.8312619132
32,122.426614481,26.2113354506
32,122.759295499,23.5174971695
32,123.091976517,21.2386268299
32,123.424657534,19.5746148541
32,123.757338552,18.3965982526
32,124.090019569,17.6430404915
32,124.422700587,17.1079864227
32,124.755381605,16.5512598054
32,125.088062622,15.7310429678
32,125.42074364,14.8927788419
32,125.753424658,14.3420477134
32,126.086105675,14.1159274064
32,126.418786693,14.2578732345
32,126.75146771,14.8096630202
32,127.084148728,15.771559267
32,127.416829746,17.0257950208
32,127.749510763,18.3942022563
32,128.082191781,19.6578824999
32,128.414872798,20.591621534
32,128.747553816,21.0660603205
32,129.080234834,21.1408604155
32,129.412915851,20.6619606719
32,129.745596869,19.5157497387
32,130.078277886,18.0352956989
32,130.410958904,16.2966702781
32,130.743639922,14.4707897569
32,131.076320939,13.003575563
32,131.409001957,12.141081012
32,131.741682975,11.927374959
32,132.074363992,12.2639765207
32,132.40704501,13.0146627996
32,132.739726027,14.077695348
32,133.072407045,15.399202267
32,133.405088063,16.9425105601
32,133.73776908,18.680332673
32,134.070450098,20.5729550518
32,134.403131115,22.4803355315
32,134.735812133,24.2839476984
32,135.068493151,25.7875862339
32,135.401174168,26.7648261211
32,135.733855186,27.0462946797
32,136.066536204,26.8536552119
32,136.399217221,26.4020918044
32,136.731898239,25.8043578446
32,137.064579256,25.1276795967
32,137.397260274,24.3904655086
32,137.729941292,23.8066727315
32,138.062622309,23.4928636705
32,138.395303327,23.4088027146
32,138.727984344,23.3748084296
32,139.060665362,23.1119775924
32,139.39334638,22.4140326503
32,139.726027397,20.962960925
32,140.058708415,18.8920962052
32,140.391389432,16.9409383618
32,140.72407045,15.3897532947
32,141.056751468,14.4248288886
32,141.389432485,14.099085294
32,141.722113503,14.2571718667
32,142.054794521,14.6467705857
32,142.387475538,14.9480604685
32,142.720156556,14.8446479131
32,143.052837573,14.1438368995
32,143.385518591,12.9857861314
32,143.718199609,11.5569407062
32,144.050880626,10.0344514454
32,144.383561644,8.85066377261
32,144.716242661,8.1627995272
32,145.048923679,7.92400622903
32,145.381604697,8.1034217882
32,145.714285714,8.7001197364
32,146.046966732,9.63371944538
32,146.37964775,10.8270424492
32,146.712328767,12.2398748667
32,147.045009785,13.8444092333
32,147.377690802,15.6195504246
32,147.71037182,17.5374636299
32,148.043052838,19.4836745239
32,148.375733855,21.3616385445
32,148.708414873,23.0926895699
32,149.04109589,24.4702467624
32,149.373776908,25.2793835642
32,149.706457926,25.6996261433
32,150.039138943,25.9565433559
32,150.371819961,26.1288649844
32,150.704500978,26.2054445331
32,151.037181996,26.0060626925
32,151.369863014,25.3675121086
32,151.702544031,24.1128660958
32,152.035225049,22.4798511779
32,152.367906067,20.7286099791
32,152.700587084,19.1429115276
32,153.033268102,17.9558827342
32,153.365949119,17.1069193445
32,153.698630137,16.5060871308
32,154.031311155,16.0742684135
32,154.363992172,15.7499530829
32,154.69667319,15.3078776153
32,155.029354207,14.8093141457
32,155.362035225,14.3236718905
32,155.694716243,13.7299680143
32,156.02739726,12.9549056833
32,156.360078278,12.1201853458
32,156.692759295,11.5374854444
32,157.025440313,11.2059883397
32,157.358121331,11.0796495112
32,157.690802348,11.0910586591
32,158.023483366,11.1246449952
32,158.356164384,10.9825060882
32,158.688845401,10.8585215723
32,159.021526419,10.9711426957
32,159.354207436,11.3456061968
32,159.686888454,12.0048415692
32,160.019569472,12.9240584192
32,160.352250489,13.9079667013
32,160.684931507,14.7446180252
32,161.017612524,15.3055469821
32,161.350293542,15.5801456401
32,161.68297456,15.8658187555
32,162.015655577,16.2630817079
32,162.348336595,16.8215128563
32,162.681017613,17.4937328378
32,163.01369863,17.9561649021
32,163.346379648,17.9115495172
32,163.679060665,17.4286621794
32,164.011741683,16.6733245135
32,164.344422701,15.9030225465
32,164.677103718,15.4083487903
32,165.009784736,15.3568627729
32,165.342465753,15.7415965387
32,165.675146771,16.4363075242
32,166.007827789,17.2386726015
32,166.340508806,17.9875947784
32,166.673189824,18.5848988128
32,167.005870841,18.9899837588
32,167.338551859,19.2333045168
32,167.671232877,19.3499010155
32,168.003913894,19.4759668911
32,168.336594912,19.5359623301
32,168.66927593,19.4911943578
32,169.001956947,19.2336240248
32,169.334637965,18.605576699
32,169.667318982,17.5069850454
32,170.0,16.419214688
33,0.332681017613,62.1369769785
33,0.665362035225,124.507279754
33,0.998043052838,186.825736402
33,1.33072407045,249.131021829
33,1.66340508806,311.431034224
33,1.99608610568,371.809437931
33,2.32876712329,412.861408159
33,2.6614481409,434.578358801
33,2.99412915851,443.860013213
33,3.32681017613,445.50679577
33,3.65949119374,442.5094915
33,3.99217221135,436.711803587
33,4.32485322896,429.260686694
33,4.65753424658,420.878596326
33,4.99021526419,412.025414662
33,5.3228962818,402.99580933
33,5.65557729941,393.97873022
33,5.98825831703,385.094494706
33,6.32093933464,376.418329049
33,6.65362035225,367.995563559
33,6.98630136986,359.851589228
33,7.31898238748,351.99846882
33,7.65166340509,344.439377018
33,7.9843444227,337.171610273
33,8.31702544031,330.188641123
33,8.64970645793,323.481527198
33,8.98238747554,317.039880718
33,9.31506849315,310.852535717
33,9.64774951076,304.908005005
33,9.98043052838,299.194790034
33,10.313111546,293.701588352
33,10.6457925636,288.417429871
33,10.9784735812,283.331762719
33,11.3111545988,278.434502598
33,11.6438356164,273.716056585
33,11.9765166341,269.167330525
33,12.3091976517,264.779726178
33,12.6418786693,260.545131333
33,12.9745596869,256.399705221
33,13.3072407045,250.963430139
33,13.6399217221,242.850433231
33,13.9726027397,231.557405394
33,14.3052837573,216.884760379
33,14.637964775,198.788469066
33,14.9706457926,178.655042942
33,15.3033268102,160.012868808
33,15.6360078278,143.856480912
33,15.9686888454,130.775733881
33,16.301369863,121.099558628
33,16.6340508806,114.964865478
33,16.9667318982,111.520117633
33,17.2994129159,109.711828471
33,17.6320939335,109.048352469
33,17.9647749511,109.221434208
33,18.2974559687,110.016933658
33,18.6301369863,111.278509917
33,18.9628180039,112.888545319
33,19.2954990215,114.756777146
33,19.6281800391,116.769221487
33,19.9608610568,117.44083146
33,20.2935420744,115.054423998
33,20.626223092,108.834371221
33,20.9589041096,98.6571588325
33,21.2915851272,87.5511596233
33,21.6242661448,77.9679717588
33,21.9569471624,71.0762088423
33,22.28962818,67.4578039703
33,22.6223091977,66.0921370881
33,22.9549902153,66.0610402444
33,23.2876712329,66.9628450069
33,23.6203522505,68.5505017376
33,23.9530332681,70.6542330192
33,24.2857142857,73.1502919494
33,24.6183953033,75.9450811985
33,24.9510763209,78.9660007035
33,25.2837573386,82.1557162524
33,25.6164383562,85.4683508804
33,25.9491193738,88.8668374886
33,26.2818003914,92.3210144287
33,26.614481409,95.8062154095
33,26.9471624266,99.3022015915
33,27.2798434442,102.792338442
33,27.6125244618,106.259446439
33,27.9452054795,109.3356954
33,28.2778864971,111.445782902
33,28.6105675147,112.306294248
33,28.9432485323,111.741323622
33,29.2759295499,109.633452564
33,29.6086105675,106.145373633
33,29.9412915851,102.413868857
33,30.2739726027,99.0429356096
33,30.6066536204,96.3848063325
33,30.939334638,94.6820090403
33,31.2720156556,94.1048484838
33,31.6046966732,93.9581757052
33,31.9373776908,92.8814721004
33,32.2700587084,90.1151448149
33,32.602739726,84.3489288945
33,32.9354207436,74.6363758767
33,33.2681017613,62.7969812908
33,33.6007827789,51.8732619897
33,33.9334637965,43.2015082447
33,34.2661448141,36.8402251817
33,34.5988258317,32.8057139906
33,34.9315068493,30.6430513094
33,35.2641878669,29.6831156311
33,35.5968688845,29.6188049954
33,35.9295499022,30.2576929258
33,36.2622309198,31.4636874514
33,36.5949119374,33.1344755712
33,36.927592955,35.190111692
33,37.2602739726,37.5664301565
33,37.5929549902,40.2109015963
33,37.9256360078,43.0798683621
33,38.2583170254,46.1366126863
33,38.5909980431,49.3499607413
33,38.9236790607,52.6932403029
33,39.2563600783,56.1434873378
33,39.5890410959,59.6808278175
33,39.9217221135,63.2879886319
33,40.2544031311,66.9499044862
33,40.5870841487,70.4339678099
33,40.9197651663,73.0117471123
33,41.252446184,74.2695241662
33,41.5851272016,73.9454624573
33,41.9178082192,72.4723647508
33,42.2504892368,71.0344320995
33,42.5831702544,70.0924035578
33,42.915851272,69.6935907155
33,43.2485322896,69.6114262805
33,43.5812133072,69.3110464559
33,43.9138943249,68.5376481142
33,44.2465753425,67.1948218092
33,44.5792563601,65.7585105737
33,44.9119373777,64.537991272
33,45.2446183953,63.1825649302
33,45.5772994129,61.3714697513
33,45.9099804305,58.948013342
33,46.2426614481,55.4904610064
33,46.5753424658,50.0919647021
33,46.9080234834,43.8411085513
33,47.240704501,38.3380441759
33,47.5733855186,33.9124572534
33,47.9060665362,30.6614070863
33,48.2387475538,28.7379098121
33,48.5714285714,28.023413885
33,48.904109589,28.0953170123
33,49.2367906067,28.7576964179
33,49.5694716243,29.8923903195
33,49.9021526419,31.4162966914
33,50.2348336595,33.2667163224
33,50.5675146771,35.3942703057
33,50.9001956947,37.7589096706
33,51.2328767123,40.3274467743
33,51.5655577299,43.0617264965
33,51.8982387476,45.5935576185
33,52.2309197652,47.3772209056
33,52.5636007828,47.6774268545
33,52.8962818004,45.9907590137
33,53.228962818,42.3326951865
33,53.5616438356,38.3194732823
33,53.8943248532,34.9952354293
33,54.2270058708,32.9118346821
33,54.5596868885,32.0739529994
33,54.8923679061,32.2508585052
33,55.2250489237,33.0717707499
33,55.5577299413,34.3692020972
33,55.8904109589,36.0433465469
33,56.2230919765,38.0253321939
33,56.5557729941,40.2640590813
33,56.8884540117,42.7198253254
33,57.2211350294,45.306681992
33,57.553816047,47.7828978361
33,57.8864970646,49.9946852791
33,58.2191780822,51.8385529037
33,58.5518590998,53.2348356838
33,58.8845401174,54.1295653416
33,59.217221135,54.537672325
33,59.5499021526,54.3816143141
33,59.8825831703,53.6100647368
33,60.2152641879,52.1839403767
33,60.5479452055,49.8632691501
33,60.8806262231,46.6465003151
33,61.2133072407,43.6466930796
33,61.5459882583,40.880416533
33,61.8786692759,38.1432506981
33,62.2113502935,35.3898256793
33,62.5440313112,32.6586462837
33,62.8767123288,30.3093713241
33,63.2093933464,28.6000400758
33,63.542074364,27.6913229269
33,63.8747553816,27.6550896936
33,64.2074363992,28.230398695
33,64.5401174168,28.9665269333
33,64.8727984344,29.471546132
33,65.2054794521,29.4169978136
33,65.5381604697,28.2771336553
33,65.8708414873,25.7845211264
33,66.2035225049,22.8380489296
33,66.5362035225,20.3531492292
33,66.8688845401,18.6975570956
33,67.2015655577,17.8643715855
33,67.5342465753,17.8880934843
33,67.866927593,18.5535735784
33,68.1996086106,19.6679361566
33,68.5322896282,21.1384333434
33,68.8649706458,22.9040176912
33,69.1976516634,24.9200674051
33,69.530332681,27.1520217252
33,69.8630136986,29.5720753232
33,70.1956947162,32.157243255
33,70.5283757339,34.8881356645
33,70.8610567515,37.748134924
33,71.1937377691,40.7228195602
33,71.5264187867,43.7995463655
33,71.8590998043,46.9452108093
33,72.1917808219,49.9784936647
33,72.5244618395,52.5029203713
33,72.8571428571,53.9748155807
33,73.1898238748,53.9478821268
33,73.5225048924,51.9648402023
33,73.85518591,48.3311449768
33,74.1878669276,44.105280657
33,74.5205479452,39.7981732791
33,74.8532289628,35.6202672825
33,75.1859099804,31.4373353702
33,75.518590998,27.8834768284
33,75.8512720157,25.0361770838
33,76.1839530333,22.8995667903
33,76.5166340509,21.5280246727
33,76.8493150685,20.9696359478
33,77.1819960861,21.0731717301
33,77.5146771037,21.645523767
33,77.8473581213,22.4198652987
33,78.1800391389,23.0868009468
33,78.5127201566,23.4613067128
33,78.8454011742,23.2684979421
33,79.1780821918,22.1455389999
33,79.5107632094,20.4116607758
33,79.843444227,18.902568328
33,80.1761252446,17.9310012876
33,80.5088062622,17.5204727178
33,80.8414872798,17.7388623056
33,81.1741682975,18.5564677248
33,81.5068493151,19.7793025538
33,81.8395303327,21.3151707492
33,82.1722113503,23.0101964029
33,82.5048923679,24.5748328683
33,82.8375733855,25.836369252
33,83.1702544031,26.6727653872
33,83.5029354207,27.2429000469
33,83.8356164384,27.9378644082
33,84.168297456,28.9530524862
33,84.5009784736,30.2848696224
33,84.8336594912,31.6596694457
33,85.1663405088,32.6545002718
33,85.4990215264,32.8983244591
33,85.831702544,32.2078623217
33,86.1643835616,31.1686206436
33,86.4970645793,30.3976935866
33,86.8297455969,30.105154844
33,87.1624266145,30.2284822019
33,87.4951076321,30.6861607287
33,87.8277886497,31.2152810037
33,88.1604696673,31.4445379827
33,88.4931506849,31.2315466092
33,88.8258317025,30.6407768171
33,89.1585127202,29.6730162952
33,89.4911937378,28.2120628446
33,89.8238747554,26.6488522059
33,90.156555773,25.4576277903
33,90.4892367906,24.7035991406
33,90.8219178082,24.436737207
33,91.1545988258,24.7194620036
33,91.4872798434,25.4897745309
33,91.8199608611,26.3658534905
33,92.1526418787,27.1270226317
33,92.4853228963,27.6274355399
33,92.8180039139,27.598209561
33,93.1506849315,26.685434437
33,93.4833659491,25.1378225384
33,93.8160469667,23.1089087367
33,94.1487279843,20.4851453028
33,94.481409002,17.6507984743
33,94.8140900196,15.3252656043
33,95.1467710372,13.7519328048
33,95.4794520548,13.0155171925
33,95.8121330724,13.0000030361
33,96.14481409,13.4773278714
33,96.4774951076,14.3304605982
33,96.8101761252,15.4921672813
33,97.1428571429,16.8923530961
33,97.4755381605,18.3141741319
33,97.8082191781,19.587060188
33,98.1409001957,20.5010213914
33,98.4735812133,20.7825185511
33,98.8062622309,20.3745672442
33,99.1389432485,19.8763812362
33,99.4716242661,19.7046434497
33,99.8043052838,19.9946097474
33,100.136986301,20.7486718461
33,100.469667319,21.9744016375
33,100.802348337,23.5337155954
33,101.135029354,25.3406498911
33,101.467710372,27.2855494065
33,101.800391389,29.2575956119
33,102.133072407,31.1873216513
33,102.465753425,32.9279976874
33,102.798434442,34.2470049547
33,103.13111546,34.8973241556
33,103.463796477,34.8198163786
33,103.796477495,33.9513469833
33,104.129158513,32.2461224574
33,104.46183953,30.4647710659
33,104.794520548,28.9658909622
33,105.127201566,27.7615803209
33,105.459882583,26.6635001458
33,105.792563601,25.2428747444
33,106.125244618,23.173612346
33,106.457925636,20.6988440727
33,106.790606654,18.0938237333
33,107.123287671,15.369438199
33,107.455968689,12.9427371383
33,107.788649706,11.1465104142
33,108.121330724,9.89942216576
33,108.454011742,9.1895711182
33,108.786692759,9.03554122419
33,109.119373777,9.37778706827
33,109.452054795,10.0820188806
33,109.784735812,11.0816482645
33,110.11741683,12.3334487755
33,110.450097847,13.7817519567
33,110.782778865,15.2469312514
33,111.115459883,16.5941628621
33,111.4481409,17.7033871202
33,111.780821918,18.3461531046
33,112.113502935,18.4262495276
33,112.446183953,18.4044558984
33,112.778864971,18.6425063119
33,113.111545988,19.2272553573
33,113.444227006,20.1768941107
33,113.776908023,21.4131025708
33,114.109589041,22.5662731879
33,114.442270059,23.3514552037
33,114.774951076,23.5949140898
33,115.107632094,23.4117540039
33,115.440313112,23.3028423945
33,115.772994129,23.5298999229
33,116.105675147,24.2170424667
33,116.438356164,25.2734286724
33,116.771037182,26.4919498777
33,117.1037182,27.6287015836
33,117.436399217,28.3467523083
33,117.769080235,28.4222207126
33,118.101761252,27.6989897656
33,118.43444227,26.028198872
33,118.767123288,23.5050186804
33,119.099804305,21.0154050897
33,119.432485323,18.9899635651
33,119.765166341,17.5404472579
33,120.097847358,16.5469659325
33,120.430528376,15.9251772268
33,120.763209393,15.438660199
33,121.095890411,14.845294249
33,121.428571429,14.0102596646
33,121.761252446,13.3252748424
33,122.093933464,12.9413663837
33,122.426614481,12.8912969359
33,122.759295499,13.2189732103
33,123.091976517,13.9579463381
33,123.424657534,15.0357704063
33,123.757338552,16.3022283446
33,124.090019569,17.5538832286
33,124.422700587,18.5507771345
33,124.755381605,19.1271435938
33,125.088062622,19.2995887362
33,125.42074364,18.9885524529
33,125.753424658,18.0220023224
33,126.086105675,16.6692926557
33,126.418786693,15.0731268413
33,126.75146771,13.3411868446
33,127.084148728,11.9260053937
33,127.416829746,11.0855937902
33,127.749510763,10.8754828372
33,128.082191781,11.1987778275
33,128.414872798,11.9197431061
33,128.747553816,12.9397183996
33,129.080234834,14.2065403111
33,129.412915851,15.6847704525
33,129.745596869,17.3480876276
33,130.078277886,19.1421507318
33,130.410958904,20.9223121223
33,130.743639922,22.5664544966
33,131.076320939,23.8506813883
33,131.409001957,24.5663257175
33,131.741682975,24.631077306
33,132.074363992,24.3402916674
33,132.40704501,23.8472825875
33,132.739726027,23.2454633636
33,133.072407045,22.5781233341
33,133.405088063,21.9287847135
33,133.73776908,21.5160703001
33,134.070450098,21.3548438827
33,134.403131115,21.3378716586
33,134.735812133,21.1908799947
33,135.068493151,20.694174463
33,135.401174168,19.5727399044
33,135.733855186,17.7047790375
33,136.066536204,15.8114137
33,136.399217221,14.2615594562
33,136.731898239,13.2502919887
33,137.064579256,12.8642645267
33,137.397260274,12.9739318827
33,137.729941292,13.3311834406
33,138.062622309,13.6256575962
33,138.395303327,13.5354773499
33,138.727984344,12.8678629097
33,139.060665362,11.7658034671
33,139.39334638,10.4047233086
33,139.726027397,8.99300587858
33,140.058708415,7.94200468354
33,140.391389432,7.37271394275
33,140.72407045,7.22839293259
33,141.056751468,7.48963957053
33,141.389432485,8.14541498569
33,141.722113503,9.10073673746
33,142.054794521,10.2938902943
33,142.387475538,11.6897112562
33,142.720156556,13.2631806034
33,143.052837573,14.9950595315
33,143.385518591,16.8259917198
33,143.718199609,18.6332964142
33,144.050880626,20.3410885393
33,144.383561644,21.8183084679
33,144.716242661,22.8157977634
33,145.048923679,23.3117063162
33,145.381604697,23.5991993408
33,145.714285714,23.7805498121
33,146.046966732,23.8943439103
33,146.37964775,23.7878915447
33,146.712328767,23.30095042
33,147.045009785,22.2395358835
33,147.377690802,20.7401952323
33,147.71037182,19.1019902174
33,148.043052838,17.5740484383
33,148.375733855,16.4301853922
33,148.708414873,15.6186268482
33,149.04109589,15.0503918855
33,149.373776908,14.6463529395
33,149.706457926,14.3415668613
33,150.039138943,13.9138899331
33,150.371819961,13.4492570956
33,150.704500978,12.9845406912
33,151.037181996,12.400690823
33,151.369863014,11.6357428826
33,151.702544031,10.895882078
33,152.035225049,10.4117337636
33,152.367906067,10.1657626543
33,152.700587084,10.0936041185
33,153.033268102,10.1352379554
33,153.365949119,10.1126761472
33,153.698630137,9.9452040293
33,154.031311155,9.91956023386
33,154.363992172,10.1434280115
33,154.69667319,10.6304255689
33,155.029354207,11.3968590879
33,155.362035225,12.3247167653
33,155.694716243,13.182274868
33,156.02739726,13.8140980603
33,156.360078278,14.1379009113
33,156.692759295,14.3847627657
33,157.025440313,14.7262458246
33,157.358121331,15.2118825961
33,157.690802348,15.8409905649
33,158.023483366,16.3313388047
33,158.356164384,16.3641786317
33,158.688845401,15.9448339259
33,159.021526419,15.2501790416
33,159.354207436,14.5196345176
33,159.686888454,14.049464647
33,160.019569472,14.0082699323
33,160.352250489,14.3856404604
33,160.684931507,15.0542724973
33,161.017612524,15.8085236876
33,161.350293542,16.4973663933
33,161.68297456,17.0271877948
33,162.015655577,17.3763346911
33,162.348336595,17.5651361092
33,162.681017613,17.6779722379
33,163.01369863,17.784047484
33,163.346379648,17.8112691169
33,163.679060665,17.7157152579
33,164.011741683,17.3545169211
33,164.344422701,16.5593960229
