energy,diameter,dfec_lynch
21,86.1643835616,249.678851932
21,86.4970645793,252.726665411
21,86.8297455969,257.50258191
21,87.1624266145,263.733540232
21,87.4951076321,271.2166363
21,87.8277886497,279.793191523
21,88.1604696673,289.334799535
21,88.4931506849,299.734962455
21,88.8258317025,310.90364036
21,89.1585127202,322.763552951
21,89.4911937378,335.247481609
21,89.8238747554,348.067576975
21,90.156555773,360.631123968
21,90.4892367906,372.583143453
21,90.8219178082,383.66405864
21,91.1545988258,393.6640108
21,91.4872798434,402.406423111
21,91.8199608611,409.739466805
21,92.1526418787,415.530738313
21,92.4853228963,419.707124378
21,92.8180039139,422.43055657
21,93.1506849315,423.478157469
21,93.4833659491,422.713249348
21,93.8160469667,420.03657902
21,94.1487279843,415.366025487
21,94.481409002,408.630952739
21,94.8140900196,399.551218091
21,95.1467710372,387.072915028
21,95.4794520548,371.338982255
21,95.8121330724,355.372887175
21,96.14481409,340.808796365
21,96.4774951076,327.034871299
21,96.8101761252,313.477609359
21,97.1428571429,299.961049247
21,97.4755381605,286.404181526
21,97.8082191781,272.765824361
21,98.1409001957,259.132490284
21,98.4735812133,246.410742475
21,98.8062622309,235.282140763
21,99.1389432485,226.176461264
21,99.4716242661,219.428993109
21,99.8043052838,215.317097975
21,100.136986301,214.056251286
21,100.469667319,215.20506428
21,100.802348337,218.109219617
21,101.135029354,221.817635284
21,101.467710372,225.320446559
21,101.800391389,228.000769057
21,102.133072407,229.361767499
21,102.465753425,228.354925162
21,102.798434442,223.892369564
21,103.13111546,215.253300375
21,103.463796477,202.226638974
21,103.796477495,187.528541442
21,104.129158513,173.380415994
21,104.46183953,161.048745759
21,104.794520548,151.368605627
21,105.127201566,144.287185035
21,105.459882583,139.784866884
21,105.792563601,137.989823877
21,106.125244618,138.859657766
21,106.457925636,141.693303395
21,106.790606654,146.076027006
21,107.123287671,151.766869814
21,107.455968689,158.593718381
21,107.788649706,166.424049896
21,108.121330724,175.151233863
21,108.454011742,184.686871512
21,108.786692759,194.956060031
21,109.119373777,205.894252542
21,109.452054795,217.445072659
21,109.784735812,229.558743217
21,110.11741683,242.190910023
21,110.450097847,255.30174298
21,110.782778865,268.855245046
21,111.115459883,282.818698053
21,111.4481409,297.162216067
21,111.780821918,311.85837997
21,112.113502935,326.88194162
21,112.446183953,342.20957259
21,112.778864971,357.773141245
21,113.111545988,373.192584763
21,113.444227006,387.967366786
21,113.776908023,401.127132437
21,114.109589041,411.671467836
21,114.442270059,418.391293749
21,114.774951076,420.48404016
21,115.107632094,417.24832982
21,115.440313112,407.48203088
21,115.772994129,391.496246573
21,116.105675147,372.311913182
21,116.438356164,351.516676479
21,116.771037182,330.134785428
21,117.1037182,308.940733461
21,117.436399217,288.34731739
21,117.769080235,267.486843352
21,118.101761252,246.846895592
21,118.43444227,228.25588274
21,118.767123288,212.036556378
21,119.099804305,197.967250018
21,119.432485323,186.101191458
21,119.765166341,176.542131683
21,120.097847358,169.404566569
21,120.430528376,164.802589392
21,120.763209393,162.780705152
21,121.095890411,162.817626217
21,121.428571429,164.476524129
21,121.761252446,167.508726555
21,122.093933464,171.301123732
21,122.426614481,175.090712411
21,122.759295499,178.407193153
21,123.091976517,180.889964041
21,123.424657534,182.222699314
21,123.757338552,181.660224177
21,124.090019569,178.393970917
21,124.422700587,171.908871634
21,124.755381605,163.375046755
21,125.088062622,154.913545672
21,125.42074364,147.631217404
21,125.753424658,142.104813649
21,126.086105675,138.275659442
21,126.418786693,136.238761788
21,126.75146771,136.137657529
21,127.084148728,138.114381998
21,127.416829746,141.961435317
21,127.749510763,147.183601411
21,128.082191781,153.540520452
21,128.414872798,160.876637249
21,128.747553816,169.044562956
21,129.080234834,177.44147289
21,129.412915851,185.469666987
21,129.745596869,192.753767484
21,130.078277886,199.00050351
21,130.410958904,203.965697024
21,130.743639922,207.476656006
21,131.076320939,210.26066682
21,131.409001957,213.231017152
21,131.741682975,216.872876577
21,132.074363992,221.533521858
21,132.40704501,227.39416643
21,132.739726027,234.092598546
21,133.072407045,241.050835083
21,133.405088063,247.496331659
21,133.73776908,252.452825994
21,134.070450098,255.191703585
21,134.403131115,255.195846108
21,134.735812133,252.082472494
21,135.068493151,247.053399094
21,135.401174168,241.952223662
21,135.733855186,237.749645342
21,136.066536204,234.962260193
21,136.399217221,233.757031669
21,136.731898239,233.858286102
21,137.064579256,235.138135459
21,137.397260274,237.44432238
21,137.729941292,240.192298447
21,138.062622309,242.607206537
21,138.395303327,243.959887846
21,138.727984344,243.846969457
21,139.060665362,242.440698192
21,139.39334638,239.856494323
21,139.726027397,236.100953704
21,140.058708415,231.154735336
21,140.391389432,224.700716208
21,140.72407045,216.654650948
21,141.056751468,208.888143789
21,141.389432485,202.249358837
21,141.722113503,196.943896284
21,142.054794521,193.008375917
21,142.387475538,190.549382693
21,142.720156556,189.694724509
21,143.052837573,190.568708212
21,143.385518591,193.276393183
