energy,diameter,dfec_lynch
10,107.455968689,9497.35104082
10,107.788649706,9493.92093082
10,108.121330724,9488.64388409
10,108.454011742,9478.22643845
10,108.786692759,9460.19899111
10,109.119373777,9432.58461684
10,109.452054795,9393.74252159
10,109.784735812,9342.27911914
10,110.11741683,9276.99215192
10,110.450097847,9199.44799207
10,110.782778865,9118.85954136
10,111.115459883,9039.25085703
10,111.4481409,8963.46119131
10,111.780821918,8893.72115071
10,112.113502935,8829.50393128
10,112.446183953,8763.6541973
10,112.778864971,8692.10719059
10,113.111545988,8612.3397782
10,113.444227006,8522.46586116
10,113.776908023,8420.97552414
10,114.109589041,8306.61327595
10,114.442270059,8178.30953266
10,114.774951076,8035.13780528
10,115.107632094,7872.37239334
10,115.440313112,7676.70657693
10,115.772994129,7439.91207097
10,116.105675147,7156.13597384
10,116.438356164,6827.99622956
10,116.771037182,6484.11065919
10,117.1037182,6142.37303539
10,117.436399217,5814.0764982
10,117.769080235,5507.78391625
10,118.101761252,5225.85348013
10,118.43444227,4966.69963667
10,118.767123288,4731.14146895
10,119.099804305,4520.48813516
10,119.432485323,4336.13968796
10,119.765166341,4179.47286381
10,120.097847358,4051.80012277
10,120.430528376,3954.35507376
10,120.763209393,3887.13217717
10,121.095890411,3843.80117201
10,121.428571429,3819.89441595
10,121.761252446,3812.81395694
10,122.093933464,3820.65717768
10,122.426614481,3841.9231781
10,122.759295499,3875.3782938
10,123.091976517,3919.98086892
10,123.424657534,3974.83427119
10,123.757338552,4039.15531366
10,124.090019569,4112.25194818
10,124.422700587,4193.50688984
10,124.755381605,4282.36519869
10,125.088062622,4378.32468571
10,125.42074364,4480.92828636
10,125.753424658,4589.75795918
10,126.086105675,4704.42969136
10,126.418786693,4824.58937619
10,126.75146771,4949.90936656
10,127.084148728,5080.08556762
10,127.416829746,5214.83497736
10,127.749510763,5353.89354578
10,128.082191781,5497.01438491
10,128.414872798,5643.96611575
10,128.747553816,5794.43093165
10,129.080234834,5943.65623136
10,129.412915851,6085.07359799
10,129.745596869,6214.82068011
10,130.078277886,6329.78004759
10,130.410958904,6422.5510204
10,130.743639922,6485.03712367
10,131.076320939,6511.90184999
10,131.409001957,6498.86551137
10,131.741682975,6442.29248148
10,132.074363992,6339.0097379
10,132.40704501,6186.20259377
10,132.739726027,5988.38523611
10,133.072407045,5770.33965397
10,133.405088063,5547.07948924
10,133.73776908,5328.4479694
10,134.070450098,5122.06772264
10,134.403131115,4934.20625549
10,134.735812133,4770.19163224
10,135.068493151,4634.65023832
10,135.401174168,4528.91195632
10,135.733855186,4450.12462439
10,136.066536204,4397.78432459
10,136.399217221,4371.99918929
10,136.731898239,4368.87375851
10,137.064579256,4383.24846048
10,137.397260274,4412.41144492
10,137.729941292,4454.47847391
10,138.062622309,4508.00775975
10,138.395303327,4571.84142424
10,138.727984344,4645.02049499
10,139.060665362,4726.73313994
10,139.39334638,4816.28053583
10,139.726027397,4913.05312839
10,140.058708415,5016.51345022
10,140.391389432,5126.18327491
10,140.72407045,5241.63382251
10,141.056751468,5362.4780576
10,141.389432485,5488.36460502
10,141.722113503,5618.97285489
10,142.054794521,5754.00888851
10,142.387475538,5893.19800994
10,142.720156556,6034.82228478
10,143.052837573,6175.70821713
10,143.385518591,6313.94280073
10,143.718199609,6448.08137261
10,144.050880626,6576.92545404
10,144.383561644,6699.44076373
10,144.716242661,6814.71466332
10,145.048923679,6921.93016947
10,145.381604697,7020.34857018
10,145.714285714,7109.29709614
10,146.046966732,7188.1595533
10,146.37964775,7256.36913462
10,146.712328767,7313.402775
10,147.045009785,7358.98889562
10,147.377690802,7395.13161584
10,147.71037182,7420.42503163
10,148.043052838,7433.95369439
10,148.375733855,7435.12486581
10,148.708414873,7423.45926394
10,149.04109589,7398.54247752
10,149.373776908,7360.00520481
10,149.706457926,7307.51310466
10,150.039138943,7240.76063764
10,150.371819961,7159.46693733
10,150.704500978,7061.92346466
10,151.037181996,6942.29159634
10,151.369863014,6796.79770495
10,151.702544031,6626.15968877
10,152.035225049,6447.17687625
10,152.367906067,6271.23895426
10,152.700587084,6105.46191697
10,153.033268102,5949.43394315
10,153.365949119,5797.34861723
10,153.698630137,5647.12543767
10,154.031311155,5497.7357856
10,154.363992172,5348.57840907
10,154.69667319,5199.27552359
10,155.029354207,5049.58092749
10,155.362035225,4899.33173089
10,155.694716243,4748.42057102
10,156.02739726,4597.4209015
10,156.360078278,4451.68499045
10,156.692759295,4314.87001539
10,157.025440313,4189.36320887
10,157.358121331,4077.08066264
10,157.690802348,3979.64414206
10,158.023483366,3898.46766753
10,158.356164384,3834.80734466
10,158.688845401,3789.79324772
10,159.021526419,3764.45134785
10,159.354207436,3759.0550141
10,159.686888454,3769.6634914
10,160.019569472,3793.34732783
10,160.352250489,3828.14764648
10,160.684931507,3868.67413254
10,161.017612524,3909.8599822
10,161.350293542,3948.42080112
10,161.68297456,3981.75517961
10,162.015655577,4007.67720573
10,162.348336595,4024.26610972
10,162.681017613,4027.04635576
10,163.01369863,4009.82225691
10,163.346379648,3968.52492385
10,163.679060665,3899.89762507
10,164.011741683,3801.15277081
10,164.344422701,3669.9198097
10,164.677103718,3514.68927347
10,165.009784736,3352.06382474
10,165.342465753,3190.9841858
10,165.675146771,3037.79214638
10,166.007827789,2897.51724372
10,166.340508806,2774.35517728
10,166.673189824,2670.72333361
10,167.005870841,2584.97638726
10,167.338551859,2516.83182208
10,167.671232877,2466.68546685
10,168.003913894,2435.11624714
10,168.336594912,2422.76422012
10,168.66927593,2429.30534279
10,169.001956947,2450.71983445
10,169.334637965,2484.48111035
10,169.667318982,2529.0585453
10,170.0,2583.32026721
11,0.332681017613,2797.49656675
11,0.665362035225,5608.09608895
11,0.998043052838,8415.83175442
11,1.33072407045,11222.8396293
11,1.66340508806,14029.5545442
11,1.99608610568,16836.1222479
11,2.32876712329,19642.6053649
11,2.6614481409,22449.0353081
11,2.99412915851,25255.4296105
11,3.32681017613,28061.7988526
11,3.65949119374,30868.14985
11,3.99217221135,33674.4874701
11,4.32485322896,36456.6128789
11,4.65753424658,38905.3817086
11,4.99021526419,40872.4208635
11,5.3228962818,42394.8081206
11,5.65557729941,43539.617816
11,5.98825831703,44373.4606462
11,6.32093933464,44954.5882734
11,6.65362035225,45331.5935955
11,6.98630136986,45544.1930315
11,7.31898238748,45624.5604494
11,7.65166340509,45598.6748996
11,7.9843444227,45487.5066302
11,8.31702544031,45308.004174
11,8.64970645793,45073.8939789
11,8.98238747554,44796.3201196
11,9.31506849315,44484.3531195
11,9.64774951076,44145.3940339
11,9.98043052838,43785.4956644
11,10.313111546,43409.6180634
11,10.6457925636,43021.8326162
11,10.9784735812,42625.4857804
11,11.3111545988,42223.3302554
11,11.6438356164,41817.6313761
11,11.9765166341,41410.2527708
11,12.3091976517,41002.7264719
11,12.6418786693,40596.3097022
11,12.9745596869,40192.0317175
11,13.3072407045,39790.7320474
11,13.6399217221,39393.0921152
11,13.9726027397,38999.6614125
11,14.3052837573,38610.8790797
11,14.637964775,38227.0919666
11,14.9706457926,37848.5696389
11,15.3033268102,37475.5168861
11,15.6360078278,37108.0842509
11,15.9686888454,36746.376843
11,16.301369863,36390.4617328
11,16.6340508806,36040.3742006
11,16.9667318982,35696.1230067
11,17.2994129159,35357.694832
11,17.6320939335,35025.0580409
11,17.9647749511,34698.1658694
11,18.2974559687,34376.9591212
11,18.6301369863,34061.3684564
11,18.9628180039,33751.3163371
11,19.2954990215,33446.7186749
11,19.6281800391,33147.4862236
11,19.9608610568,32853.525766
11,20.2935420744,32564.7411243
11,20.626223092,32281.034011
11,20.9589041096,32002.3047445
11,21.2915851272,31728.4528531
11,21.6242661448,31459.3775918
11,21.9569471624,31194.9783769
11,22.28962818,30935.1551441
11,22.6223091977,30679.8086438
11,22.9549902153,30428.8406865
11,23.2876712329,30182.154351
11,23.6203522505,29939.6541552
11,23.9530332681,29701.2461898
11,24.2857142857,29466.83822
11,24.6183953033,29236.3397643
11,24.9510763209,29009.6621594
11,25.2837573386,28786.7186106
11,25.6164383562,28567.4242254
11,25.9491193738,28351.6960298
11,26.2818003914,28139.4529705
11,26.614481409,27930.6159113
11,26.9471624266,27725.107626
11,27.2798434442,27522.852788
11,27.6125244618,27323.7779519
11,27.9452054795,27127.8115274
11,28.2778864971,26934.8837461
11,28.6105675147,26744.9266277
11,28.9432485323,26557.873947
11,29.2759295499,26373.5524302
11,29.6086105675,26177.6627559
11,29.9412915851,25946.423978
11,30.2739726027,25668.0564968
11,30.6066536204,25335.199249
11,30.939334638,24942.8671133
11,31.2720156556,24487.6302148
11,31.6046966732,23967.1656926
11,31.9373776908,23379.9760208
11,32.2700587084,22725.1967503
11,32.602739726,22002.4579911
11,32.9354207436,21211.7807725
11,33.2681017613,20353.4971553
11,33.6007827789,19438.0171918
11,33.9334637965,18533.961932
11,34.2661448141,17658.8247709
11,34.5988258317,16821.3025375
11,34.9315068493,16029.7621237
11,35.2641878669,15290.8748691
11,35.5968688845,14609.8759818
11,35.9295499022,13990.8457275
11,36.2622309198,13436.9340621
11,36.5949119374,12950.5347479
11,36.927592955,12533.4212582
11,37.2602739726,12186.8543284
11,37.5929549902,11911.6600263
11,37.9256360078,11700.2302712
11,38.2583170254,11535.4413927
11,38.5909980431,11408.1759023
11,38.9236790607,11312.3101924
11,39.2563600783,11243.2090936
11,39.5890410959,11197.1781694
11,39.9217221135,11171.1820077
11,40.2544031311,11162.6754737
11,40.5870841487,11169.4930144
11,40.9197651663,11189.771466
11,41.252446184,11221.8937947
11,41.5851272016,11264.4466974
11,41.9178082192,11316.1877955
11,42.2504892368,11376.0197073
11,42.5831702544,11442.9691955
11,42.915851272,11516.1701503
11,43.2485322896,11594.8495281
11,43.5812133072,11678.3156093
11,43.9138943249,11765.9481002
11,44.2465753425,11857.1897286
11,44.5792563601,11948.3675602
11,44.9119373777,12013.288906
11,45.2446183953,12031.754531
11,45.5772994129,11992.0106644
11,45.9099804305,11885.6115157
11,46.2426614481,11706.1345837
11,46.5753424658,11448.5758526
11,46.9080234834,11108.9975903
11,47.240704501,10684.3027202
11,47.5733855186,10193.4334629
11,47.9060665362,9684.79659903
11,48.2387475538,9184.25902669
11,48.5714285714,8708.91920453
11,48.904109589,8271.52770509
11,49.2367906067,7882.05836761
11,49.5694716243,7548.51419005
11,49.9021526419,7277.41211091
11,50.2348336595,7074.10358195
11,50.5675146771,6936.09446731
11,50.9001956947,6843.62330508
11,51.2328767123,6786.10034124
11,51.5655577299,6757.1967496
11,51.8982387476,6752.38584996
11,52.2309197652,6768.19532284
11,52.5636007828,6801.85035462
11,52.8962818004,6851.07168448
11,53.228962818,6913.94938082
11,53.5616438356,6988.85847172
11,53.8943248532,7074.39974617
11,54.2270058708,7169.35666377
11,54.5596868885,7272.66300618
11,54.8923679061,7383.37805111
11,55.2250489237,7500.66708038
11,55.5577299413,7623.78584873
11,55.8904109589,7752.06801308
11,56.2230919765,7884.91481055
11,56.5557729941,8021.78652527
11,56.8884540117,8162.19532117
11,57.2211350294,8305.69919241
11,57.553816047,8451.8968203
11,57.8864970646,8600.42315465
11,58.2191780822,8750.94559759
11,58.5518590998,8903.1606915
11,58.8845401174,9056.79123256
11,59.217221135,9211.58373359
11,59.5499021526,9367.30618275
11,59.8825831703,9523.74607241
11,60.2152641879,9680.70863715
11,60.5479452055,9838.01528937
11,60.8806262231,9995.5022191
11,61.2133072407,10153.0191367
11,61.5459882583,10310.4281439
11,61.8786692759,10467.6027133
11,62.2113502935,10624.4267671
11,62.5440313112,10780.793873
11,62.8767123288,10934.8781464
11,63.2093933464,11078.2567423
11,63.542074364,11205.4119109
11,63.8747553816,11312.8155791
11,64.2074363992,11397.7967267
11,64.5401174168,11458.2240897
11,64.8727984344,11492.3517857
11,65.2054794521,11498.7284136
11,65.5381604697,11476.1373809
11,65.8708414873,11423.5548311
11,66.2035225049,11340.1184579
11,66.5362035225,11225.1034854
11,66.8688845401,11078.2008802
11,67.2015655577,10913.9028914
11,67.5342465753,10744.5899815
11,67.866927593,10575.9365195
11,68.1996086106,10412.5615866
11,68.5322896282,10258.1957871
11,68.8649706458,10115.9311647
11,69.1976516634,9988.37720332
11,69.530332681,9877.76372919
11,69.8630136986,9786.01276944
11,70.1956947162,9714.79119818
11,70.5283757339,9665.55063198
11,70.8610567515,9639.55856217
11,71.1937377691,9634.83177361
11,71.5264187867,9632.27919455
11,71.8590998043,9618.15926101
11,72.1917808219,9584.15228543
11,72.5244618395,9524.05026762
11,72.8571428571,9432.91777482
11,73.1898238748,9303.20277579
11,73.5225048924,9117.98662404
11,73.85518591,8866.0535533
11,74.1878669276,8539.425725
11,74.5205479452,8131.74494548
11,74.8532289628,7641.86605772
11,75.1859099804,7110.55384264
11,75.518590998,6574.04124118
11,75.8512720157,6052.82699824
11,76.1839530333,5561.90736069
11,76.5166340509,5113.12358141
11,76.8493150685,4714.58117991
11,77.1819960861,4362.71212051
11,77.5146771037,4055.552194
11,77.8473581213,3793.59039941
11,78.1800391389,3577.85419264
11,78.5127201566,3409.38639273
11,78.8454011742,3281.83800979
11,79.1780821918,3185.28285323
11,79.5107632094,3114.57589028
11,79.843444227,3066.17885557
11,80.1761252446,3037.39019942
11,80.5088062622,3026.04067642
11,80.8414872798,3030.33318474
11,81.1741682975,3048.74614426
11,81.5068493151,3079.97015978
11,81.8395303327,3122.86403835
11,82.1722113503,3176.42297481
11,82.5048923679,3239.7547436
11,82.8375733855,3312.06146035
11,83.1702544031,3392.62525215
11,83.5029354207,3480.79687277
11,83.8356164384,3575.98645641
11,84.168297456,3677.65593477
11,84.5009784736,3785.31275538
11,84.8336594912,3898.50460098
11,85.1663405088,4016.8149444
11,85.4990215264,4139.8592226
11,85.831702544,4267.28159306
11,86.1643835616,4398.75209214
11,86.4970645793,4533.96418348
11,86.8297455969,4672.63260453
11,87.1624266145,4814.49147948
11,87.4951076321,4959.29264033
11,87.8277886497,5106.80415139
11,88.1604696673,5256.80898426
11,88.4931506849,5409.1038359
11,88.8258317025,5563.49807038
11,89.1585127202,5719.81276156
11,89.4911937378,5877.87982976
11,89.8238747554,6037.54126318
11,90.156555773,6198.64840517
11,90.4892367906,6361.06131143
11,90.8219178082,6524.64815704
11,91.1545988258,6689.2846961
11,91.4872798434,6854.85374911
11,91.8199608611,7019.15993009
11,92.1526418787,7172.54136487
11,92.4853228963,7308.64437592
11,92.8180039139,7423.25273968
11,93.1506849315,7513.07075152
11,93.4833659491,7575.3808773
11,93.8160469667,7607.87832885
11,94.1487279843,7608.57447638
11,94.481409002,7575.74197623
11,94.8140900196,7516.07491603
11,95.1467710372,7446.28110308
11,95.4794520548,7375.44283044
11,95.8121330724,7309.82194899
11,96.14481409,7254.1260036
11,96.4774951076,7208.93928822
11,96.8101761252,7173.8393747
11,97.1428571429,7149.51784188
11,97.4755381605,7136.84048864
11,97.8082191781,7132.82786212
11,98.1409001957,7129.67949351
11,98.4735812133,7123.24753917
11,98.8062622309,7110.74078878
11,99.1389432485,7090.02852883
11,99.4716242661,7059.39388629
11,99.8043052838,7017.40924094
11,100.136986301,6962.86275002
11,100.469667319,6898.08099409
11,100.802348337,6831.46377612
11,101.135029354,6766.57325669
11,101.467710372,6706.00958691
11,101.800391389,6651.42485024
11,102.133072407,6597.96106517
11,102.465753425,6540.22615136
11,102.798434442,6475.43130544
11,103.13111546,6401.61034872
11,103.463796477,6317.23539284
11,103.796477495,6221.06016282
11,104.129158513,6112.03799362
11,104.46183953,5989.05810018
11,104.794520548,5843.34749488
11,105.127201566,5663.61453851
11,105.459882583,5443.17415051
11,105.792563601,5179.67211414
11,106.125244618,4896.43261241
11,106.457925636,4613.81476085
11,106.790606654,4343.37307337
11,107.123287671,4093.41625826
11,107.455968689,3865.16584634
11,107.788649706,3657.75915317
11,108.121330724,3472.25517643
11,108.454011742,3310.02190022
11,108.786692759,3172.45235037
11,109.119373777,3060.88318837
11,109.452054795,2976.56803845
11,109.784735812,2919.80114413
11,110.11741683,2884.83897803
11,110.450097847,2867.27228098
11,110.782778865,2864.62372083
11,111.115459883,2875.10405638
11,111.4481409,2897.31476657
11,111.780821918,2930.11450272
11,112.113502935,2972.54526855
11,112.446183953,3023.78662401
11,112.778864971,3083.12516578
11,113.111545988,3149.9330758
11,113.444227006,3223.65241528
11,113.776908023,3303.7833293
11,114.109589041,3389.87491787
11,114.442270059,3481.51804569
11,114.774951076,3578.33957893
11,115.107632094,3679.99770119
11,115.440313112,3786.17805474
11,115.772994129,3896.59051324
11,116.105675147,4010.96648962
11,116.438356164,4129.05663065
11,116.771037182,4250.62883965
11,117.1037182,4375.16312512
11,117.436399217,4497.18441041
11,117.769080235,4610.94408775
11,118.101761252,4712.97114495
11,118.43444227,4798.85928532
11,118.767123288,4859.77126079
11,119.099804305,4889.65173864
11,119.432485323,4884.00121326
11,119.765166341,4839.09784924
11,120.097847358,4751.74626044
11,120.430528376,4619.15398579
11,120.763209393,4449.96890227
11,121.095890411,4267.28993887
11,121.428571429,4083.7293611
11,121.761252446,3908.00190713
11,122.093933464,3746.92917603
11,122.426614481,3606.14053346
11,122.759295499,3490.42494909
11,123.091976517,3401.87102188
11,123.424657534,3337.86431694
11,123.757338552,3297.90696315
11,124.090019569,3281.75531468
11,124.422700587,3284.53451914
11,124.755381605,3302.11914487
11,125.088062622,3332.23314164
11,125.42074364,3373.25749355
11,125.753424658,3423.94477701
11,126.086105675,3483.29082094
11,126.418786693,3550.46347821
11,126.75146771,3624.75844081
11,127.084148728,3705.56981983
11,127.416829746,3792.36956367
11,127.749510763,3884.69250258
11,128.082191781,3982.12515246
