diameter,density
55.2250489236791,0.0136907602234197
55.5577299412916,0.0136593695519826
55.8904109589041,0.0136230846951299
56.2230919765166,0.0135818809626124
56.5557729941292,0.0135357527011677
56.8884540117417,0.0134848635063069
57.2211350293542,0.0134292170638594
57.5538160469667,0.0133688152836696
57.8864970645793,0.0133039381001244
58.2191780821918,0.0132346372261234
58.5518590998043,0.013160914190984
58.8845401174168,0.0130830437136284
59.2172211350293,0.0130011087429508
59.5499021526419,0.0129152147560323
59.8825831702544,0.0128254729059488
60.2152641878669,0.0127320735257876
60.5479452054795,0.0126350417066119
60.880626223092,0.0125345732578586
61.2133072407045,0.0124307469889987
61.545988258317,0.0123235163634378
61.8786692759295,0.0122130685716198
62.2113502935421,0.0120994959109859
62.5440313111546,0.0119828043680397
62.8767123287671,0.011863029400642
